상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,TRDAR_CD,총_유동인구_수,야간_유동인구_17_24,야간_비율,주말_평균,주중_평균,주말_프리미엄,남성_유동인구_수,여성_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,총_매출,총_상주인구,평균_소득,총_인구,인당_매출효율,야간_매출효율,주류친화_지수,타겟연령_비율,성비_균형도,야간_유동인구_17_24_점수,총_매출_점수,주류친화_지수_점수
D,발달상권,3120196,서울세관,203125,446206,11680,강남구,11680531,논현2동,185480,3120196,836844,227743,0.2721451070928393,91410.5,130804.4,0.6988335254777363,415829,421014,145688,199956,191413,12494339988.0,61300.0,3429613.0,898144.0,13911.288154238073,54861.576373368225,0.04282047444679807,0.6417647733627773,0.9938041020787626,4.0,4.0,1.0
D,발달상권,3120197,역삼역,203179,444549,11680,강남구,11680640,역삼1동,562807,3120197,4837142,1270487,0.2626524092118859,405588.5,805193.2,0.5037157541817293,2636910,2200233,1082321,1453149,1070643,143834818930.0,252840.0,3487230.0,5089982.0,28258.414063153858,113212.3500122394,-0.04092225280017675,0.7455048869766486,0.9097241718353524,5.0,5.0,1.0
D,발달상권,3120198,구역삼세무서,203290,444009,11680,강남구,11680640,역삼1동,291470,3120198,2234317,597778,0.2675439519101363,261882.5,342110.6,0.7654907506519822,1179505,1054810,447368,627225,465090,25615061763.0,317332.0,3332219.0,2551649.0,10038.630612204108,42850.4591386769,0.06672267140687468,0.6891067829676809,0.9441909988600543,5.0,5.0,1.0
R,전통시장,3130293,봉천중앙시장,195973,442762,11620,관악구,11620615,중앙동,17101,3130293,122295,41011,0.3353448628316775,18054.5,17237.2,1.0474148933701528,58176,64119,29079,23237,17056,1187759031.0,18880.0,2762489.0,141175.0,8413.380775633079,28961.9621808783,0.22017287504706762,0.5672513185330553,0.9514043910217098,1.0,2.0,5.0
R,전통시장,3130294,관악중부시장,196125,442778,11620,관악구,11620575,행운동,27900,3130294,427953,127411,0.2977219461015579,63285.0,60277.2,1.0498994644741295,197497,230457,68887,68392,61361,8416780619.0,27256.0,2582999.0,455209.0,18489.925768163634,66060.07816436571,0.19859295345058653,0.46416312071652727,0.9229821966430893,3.0,4.0,4.0
R,전통시장,3130295,인헌시장(원당종합시장),196979,441661,11620,관악구,11620625,인헌동,42171,3130295,252854,89942,0.3557072460787648,38976.0,34980.6,1.1142175948954565,116294,136560,55171,49693,36039,15472950389.0,58836.0,2566986.0,311690.0,49642.11360325965,172032.53640123634,0.25911138560544145,0.5572504291013787,0.9198509811986364,2.0,5.0,5.0
R,전통시장,3130296,남부종합시장,198664,443924,11650,서초구,11650590,방배본동,6658,3130296,33896,9039,0.26666863346707576,5035.5,4765.4,1.0566793973223654,15689,18206,3487,4486,6473,14083673.0,7608.0,2836142.0,41504.0,339.3329076715497,1558.10078548512,0.1826729390091916,0.42618598064668395,0.9257434505546377,1.0,1.0,3.0
R,전통시장,3130301,양재시장,203426,442741,11650,서초구,11650651,양재1동,8409,3130301,57231,16458,0.2875714210829795,6430.0,8874.0,0.7245886860491323,28750,28480,8136,12681,10711,1412934598.0,7904.0,3519182.0,65135.0,21692.401903738388,85850.92951755985,0.0623783270694406,0.5508902517866191,0.9952822770875924,1.0,2.0,1.0
R,전통시장,3130302,강남시장(강남구 강남시장),201828,446589,11680,강남구,11680510,신사동,3961,3130302,51455,16648,0.3235448450102031,6454.0,7709.6,0.8371381135208051,24847,26607,12536,12569,10545,1772363533.0,11880.0,3569315.0,63335.0,27983.950943396227,106461.04835415665,0.12898215241444388,0.6928384024876105,0.965795355164707,1.0,3.0,1.0
R,전통시장,3130303,영동전통시장,202138,445525,11680,강남구,11680521,논현1동,39097,3130303,363862,125331,0.3444465209337606,44626.5,54921.6,0.8125491609858416,178447,185417,80807,94334,75206,28801845895.0,49436.0,2707326.0,413298.0,69687.84241636786,229806.24023585545,0.131687576954593,0.6880273290423292,0.9808443860584507,3.0,5.0,1.0
R,전통시장,3130304,신사상가,202510,448092,11680,강남구,11680545,압구정동,2739,3130304,20581,5294,0.2572275399640445,2737.5,3021.0,0.9061569016881827,9191,11391,1551,1844,3769,411939625.0,16.0,,20597.0,19999.981793465067,77812.54722327163,0.11679928465369979,0.34808804236917545,0.8931052912880812,1.0,1.0,1.0
R,전통시장,3130305,논현종합시장,203038,445603,11680,강남구,11680531,논현2동,6787,3130305,32381,8980,0.27732312158364475,3961.0,4891.8,0.8097223925753301,16099,16282,6420,8129,6935,421100139.0,3816.0,5826467.0,36197.0,11633.564632428102,46893.11124721604,0.09028282998031886,0.6634754948889781,0.9943485377227387,1.0,1.0,1.0
R,전통시장,3130306,강남언주로,203794,445045,11680,강남구,11680640,역삼1동,22922,3130306,260725,65243,0.250236839581935,30179.0,40073.2,0.7530968327959834,132166,128559,50131,75429,62773,4626815514.0,18064.0,2365118.0,278789.0,16596.119337563534,70916.65794031543,0.05138083686755433,0.722343465337041,0.9861655000479432,2.0,4.0,1.0
R,전통시장,3130307,도곡시장,204573,444284,11680,강남구,11680650,역삼2동,7462,3130307,83331,31679,0.3801586444420444,14163.0,11001.0,1.287428415598582,38184,45147,6479,6188,18936,3108475489.0,1436.0,3766912.0,84767.0,36670.821062441755,98124.16708229427,0.3430665529046594,0.37924661890532935,0.9164416603664902,1.0,3.0,5.0
R,전통시장,3130308,청담삼익시장,205090,446987,11680,강남구,11680565,청담동,7529,3130308,19203,4505,0.2345987606103213,2141.5,2984.2,0.7176127605388379,10376,8827,2376,4253,4236,1538534061.0,3312.0,,22515.0,68333.73577614923,341516.99467258604,0.027804360581727944,0.565797010883716,0.9193355204915898,1.0,2.0,1.0
R,전통시장,3130314,풍납시장,210613,448663,11710,송파구,11710510,풍납1동,120813,3130314,1263259,382806,0.30303049493413464,189277.5,176940.2,1.0697258169709314,578987,684272,168031,207483,177322,8453701119.0,170676.0,2434815.0,1433935.0,5895.456292649248,22083.512586009623,0.20970862374885332,0.43762680495448675,0.9166560459889856,4.0,4.0,4.0
R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),210897,443396,11710,송파구,11710620,가락본동,75829,3130315,648458,189704,0.29254631757183963,86097.0,95252.8,0.9038789410914955,312875,335585,102653,127732,109952,16205450176.0,54032.0,2409413.0,702490.0,23068.58485672394,85424.92607430523,0.13707936697970197,0.5248404676941297,0.9649784565846978,3.0,5.0,1.0
R,전통시장,3130316,마천시장,213305,444320,11710,송파구,11710550,마천2동,9557,3130316,82759,24734,0.29886779685593107,12226.0,11661.0,1.0484521053082927,40498,42260,8165,10034,11062,4448973118.0,4656.0,2300423.0,87415.0,50894.84777212149,179872.77100347698,0.19870152023687573,0.35356879614301767,0.9787092642492056,1.0,3.0,4.0
R,전통시장,3130317,마천중앙시장,213364,444298,11710,송파구,11710550,마천2동,33745,3130317,644978,194499,0.3015591229468292,98189.5,89719.8,1.094401681680075,311813,333165,60565,76398,87229,8974453919.0,47048.0,2294091.0,692026.0,12968.376793646481,46141.38848528784,0.21869614644012753,0.3475963521236383,0.966894994868042,3.0,4.0,5.0
R,전통시장,3130318,로데오거리상점가,211228,448860,11740,강동구,11740610,천호2동,56564,3130318,502255,179059,0.3565101392718838,79980.0,68459.0,1.1682905096481107,234414,267841,105662,100125,76884,35319665033.0,31988.0,3397303.0,534243.0,66111.61032152036,197251.548556621,0.28122228742237454,0.5628037550646584,0.9334461578281948,3.0,5.0,5.0
R,전통시장,3130319,성내전통시장,211269,448247,11740,강동구,11740650,성내2동,31651,3130319,693015,203621,0.29381903710597895,108917.0,95036.2,1.1460580284144357,337178,355836,77169,109869,107792,3888324062.0,54632.0,2375070.0,747647.0,5200.748564496346,19095.889235393206,0.23471463362936168,0.42543090697892544,0.9730770618240586,3.0,3.0,5.0
R,전통시장,3130320,암사종합시장,211408,450161,11740,강동구,11740570,암사1동,37201,3130320,199637,67345,0.33733726713985884,29471.0,28139.2,1.0473289930061978,94438,105198,21912,30969,34600,15350551390.0,42208.0,2532248.0,241845.0,63472.68452934731,227938.99161036455,0.22133395748639442,0.438200333605494,0.9461021754484389,2.0,5.0,5.0
R,전통시장,3130321,장신구 특화거리 상점가,211418,447594,11740,강동구,11740640,성내1동,38487,3130321,196830,57546,0.2923639689071788,27698.5,28286.6,0.9792092368824815,92928,103902,21196,26656,35951,867288956.0,58656.0,2838891.0,255486.0,3394.663331845972,15071.229207937997,0.1671020760972999,0.425763349082965,0.9442463039170859,2.0,2.0,2.0
R,전통시장,3130322,고분다리전통시장,211771,449208,11740,강동구,11740620,천호3동,20499,3130322,156438,46928,0.2999782661501681,23615.5,21841.6,1.081216577540107,77057,79382,18533,22103,20614,2388262861.0,32944.0,2019329.0,189382.0,12610.822892355134,50892.06573900443,0.21247359070614366,0.3915289124125852,0.985137882100257,1.0,3.0,4.0
R,전통시장,3130323,둔촌역전통시장,211868,447599,11740,강동구,11740660,성내3동,36613,3130323,311047,91640,0.29461785517944233,45727.0,43918.2,1.0411856587929378,151672,159375,38283,39802,50726,15501845163.0,68012.0,2608832.0,379059.0,40895.59979581015,169160.24839589698,0.19324497662484053,0.4141206955861976,0.975235253836237,2.0,5.0,3.0
R,전통시장,3130215,대원종합시장,185545,449460,11500,강서구,11500560,화곡3동,3092,3130215,45418,15487,0.34098815447619885,6785.0,6369.4,1.0652494740477911,20421,24997,6462,7324,7067,5385652.0,,,45418.0,118.57968206437977,347.75308323109704,0.23069268230483578,0.4591351446563037,0.8992469945836452,1.0,1.0,5.0
R,전통시장,3130309,은마종합상점가,205628,444032,11680,강남구,11680610,대치2동,30661,3130309,24909,7243,0.2907784334979325,2156.0,4119.6,0.5233517817263812,11434,13476,1544,1939,4982,,25068.0,4228251.0,49977.0,,,-0.016192227210688054,0.33983700670440403,0.918021598618973,1.0,1.0,1.0
R,전통시장,3130310,강남개포시장,205978,443274,11680,강남구,11680670,개포2동,25364,3130310,242509,81453,0.3358761942855729,34174.0,34832.4,0.9810980581297871,106794,135716,24932,27930,39840,13677057857.0,4400.0,3919692.0,246909.0,55393.11186307506,167913.49437098694,0.1939649398232586,0.38226210161272367,0.8807384468205304,2.0,5.0,3.0
R,전통시장,3130311,새마을시장,207534,445500,11710,송파구,11710650,잠실본동,79375,3130311,1060122,352319,0.3323381648527245,160471.0,147835.8,1.0854677960277552,486484,573638,170214,192933,188810,32323868911.0,106804.0,2763094.0,1166926.0,27700.016034435776,91746.02820455327,0.23359001732273676,0.5206542265890153,0.9177887073374574,4.0,5.0,5.0
R,전통시장,3130312,석촌시장,209466,444551,11710,송파구,11710600,석촌동,46711,3130312,275686,88717,0.3218045167328047,40397.0,38978.8,1.0363838804683572,135407,140279,31490,52132,52693,17689629126.0,40844.0,2546547.0,316530.0,55886.10598047578,199393.9056325169,0.20763626222702566,0.49445746247542494,0.9823277206677161,2.0,5.0,4.0
R,전통시장,3130313,방이시장,210214,445738,11710,송파구,11710562,방이2동,143645,3130313,1043621,303266,0.2905901663534942,150420.0,148555.8,1.0125488200393389,482887,560734,151078,216779,180230,17749807996.0,236012.0,2670550.0,1279633.0,13871.014576835702,58528.84265298451,0.17937362782783206,0.5251782016651639,0.9254068287242208,4.0,5.0,3.0
R,전통시장,3130324,길동복조리시장,212690,448844,11740,강동구,11740685,길동,29464,3130324,524309,148975,0.2841358817033467,76075.0,74432.0,1.0220738392089423,232653,291655,58287,72400,85120,6182846131.0,50852.0,2554325.0,575161.0,10749.76594553525,41502.57513676791,0.17931106470558494,0.41160269993458054,0.887467123394792,3.0,4.0,3.0
R,전통시장,3130325,명일전통시장,212839,449976,11740,강동구,11740530,명일1동,27547,3130325,322930,105931,0.32803084259746695,48421.0,45216.8,1.0708630420551652,143555,179374,34456,41788,55290,3450464201.0,83924.0,3593165.0,406854.0,8480.841287046458,32572.752083903673,0.22516372238054627,0.407314278636237,0.8890812250332889,2.0,3.0,5.0
R,전통시장,3130326,고덕 골목형상점가,215010,450928,11740,강동구,11740560,고덕2동,29082,3130326,95818,29568,0.30858502577803754,13907.5,13600.4,1.0225802182288757,43725,52092,7819,16159,19425,14462130028.0,43424.0,2356081.0,139242.0,103863.27421324026,489114.2460768398,0.1941831027583728,0.45297334530046546,0.9126782024254315,1.0,5.0,3.0
R,전통시장,3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",200994,452152,11140,중구,11140615,신당동,36213,3130327,54429,15433,0.283543699130978,5597.0,8646.8,0.6472914835546099,25476,28953,7780,12443,12159,16033941838.0,116.0,1692570.0,54545.0,293958.0500137501,1038938.7570789866,0.029042812900430703,0.5949401973212809,0.9361186132392658,1.0,5.0,1.0
R,전통시장,3130289,봉일시장,194553,442944,11620,관악구,11620605,은천동,4844,3130289,63780,21486,0.33687676387582316,9625.0,8905.8,1.0807563610231536,29373,34407,12609,11939,9095,210653695.0,16.0,,63796.0,3301.9890745501284,9804.230429116635,0.23442860273475535,0.5274851050486046,0.9210724365004703,1.0,1.0,5.0
R,전통시장,3130290,영림시장,194966,442472,11620,관악구,11620595,청룡동,72197,3130290,446546,147030,0.329260591294066,63862.5,63764.0,1.001544758798068,211414,235132,116064,86213,56685,23130706045.0,88268.0,2479948.0,534814.0,43250.00101904587,157319.6357546079,0.19817425829566676,0.5799223372284155,0.9468856511983088,3.0,5.0,4.0
R,전통시장,3130291,봉천제일종합시장,195085,442420,11620,관악구,11620595,청룡동,3079,3130291,24867,8017,0.32239514215627135,3833.5,3439.8,1.114454328740043,11621,13246,6597,4846,3003,51305952.0,7496.0,2016376.0,32363.0,1585.3274418317214,6399.644754895847,0.23921881678978002,0.5809305505288133,0.9346523505046849,1.0,1.0,5.0
R,전통시장,3130292,봉천현대시장,195277,443011,11620,관악구,11620605,은천동,5418,3130292,108027,35500,0.32862154831662455,17303.0,14684.2,1.178341346481252,50245,57782,13916,17785,18541,1603422797.0,404.0,1575449.0,108431.0,14787.49432357905,45166.83935211268,0.2685094675824755,0.46508743184574225,0.9302304053616226,1.0,2.0,5.0
R,전통시장,3130131,동북프라자,201694,457845,11305,강북구,11305534,삼양동,8454,3130131,59091,17411,0.29464723900424766,8339.5,8482.2,0.983176534389663,26889,32201,6705,6627,8976,3545879508.0,1044.0,1800458.0,60135.0,58965.31983038164,203657.42967089772,0.1700589571584138,0.37751941920089355,0.9101047536849943,1.0,3.0,2.0
R,전통시장,3130132,삼양골목시장(삼양시장),201680,458392,11305,강북구,11305534,삼양동,47564,3130132,176769,54773,0.3098563662180586,26867.0,24607.2,1.0918349101076108,86703,90066,19620,22901,29128,4819661052.0,30240.0,2193675.0,207009.0,23282.37444748779,87993.37359648001,0.2226477837738795,0.40532559441983607,0.980975170985863,2.0,4.0,5.0
R,전통시장,3130133,우이골목시장(우이시장),201751,460755,11305,강북구,11305625,수유2동,54278,3130133,329390,100704,0.3057287713652509,51035.0,45463.8,1.1225414505606657,147560,181830,38354,37449,50856,4825034289.0,70060.0,2243877.0,399450.0,12079.194615095757,47913.03512273594,0.23245384304341682,0.3845259418925893,0.8959591973041076,2.0,4.0,5.0
R,전통시장,3130134,"솔샘시장(미아6,7동골목시장)",201740,457759,11305,강북구,11305575,삼각산동,21168,3130134,82278,27220,0.33082962638858504,12447.5,11476.6,1.0845982259554223,38232,44045,8730,8238,12314,4234789991.0,5880.0,2559974.0,88158.0,48036.366421652034,155576.41407053638,0.23233706621531994,0.355891003670483,0.9293492792727096,1.0,3.0,5.0
R,전통시장,3130223,고척근린시장,186721,444751,11530,구로구,11530730,고척2동,29145,3130223,255617,80502,0.31493210545464506,38846.0,35585.4,1.0916274651964006,124889,130727,23926,30206,37406,12473860653.0,24324.0,2305378.0,279941.0,44558.89152714322,154950.94100767683,0.2256102493513473,0.35810607275728923,0.9771611434294276,2.0,4.0,5.0
R,전통시장,3130224,개봉프라자(고척근린시장),186837,444739,11530,구로구,11530730,고척2동,2954,3130224,8195,2696,0.3289810860280659,1230.5,1146.2,1.073547373931251,4273,3920,497,705,1158,107917502.0,5064.0,2472285.0,13259.0,8139.188626593257,40028.74703264095,0.22680760118933999,0.28798047589993897,0.9569249542403905,1.0,1.0,5.0
R,전통시장,3130225,개봉중앙시장,187149,443562,11530,구로구,11530750,개봉2동,79713,3130225,448209,140743,0.31401198994219215,70246.5,61542.8,1.1414251545266059,203456,244754,47253,59280,68583,10160411466.0,132124.0,2406480.0,580333.0,17507.898854623123,72191.2383990678,0.24497725577595764,0.3907016592705635,0.9078599492647403,3.0,4.0,5.0
R,전통시장,3130226,고척프라자,187873,444929,11530,구로구,11530720,고척1동,6013,3130226,31348,10034,0.3200842158989409,4848.5,4330.2,1.1196942404507875,14616,16733,4026,3746,4452,982179407.0,1288.0,1959902.0,32636.0,30094.968960656945,97885.13125373729,0.23992822571967953,0.3899451320658415,0.9324677810386628,1.0,2.0,5.0
R,전통시장,3130227,고척골목시장상점가(그라운드 고척),187952,444881,11530,구로구,11530720,고척1동,17693,3130227,83157,26108,0.31396034007960844,12640.5,11575.0,1.0920518358531317,39420,43737,10310,9412,11805,5438634538.0,11676.0,2219904.0,94833.0,57349.59916906562,208312.95150911598,0.22519693838901775,0.3791262311050182,0.9480861502940221,1.0,4.0,5.0
R,전통시장,3130228,구로시장,189872,443283,11530,구로구,11530550,구로4동,13770,3130228,1046207,309149,0.29549505977306595,144335.0,151507.6,0.952658480498668,533552,512655,106364,163883,203372,1505596838.0,9568.0,2087363.0,1055775.0,1426.0584291160521,4870.13329494839,0.15836042806330675,0.45270104291024627,0.9800259413290104,4.0,2.0,2.0
